Year,Value,Units,Series,Observation status,Unit multiplier
2005,4.216892901544426,Percentage (%),Tier 1 capital to assets,Normal value,Units
2005,8.907095147969963,Percentage (%),Tier 1 capital to risk-weighted assets,Normal value,Units
2005,,Percentage (%),Nonperforming loans net of provisions to capital,Missing value,Units
2005,0.9934706305598238,Percentage (%),Nonperforming loans to total gross loans,Normal value,Units
2005,0.9491621720221298,Percentage (%),Return on assets,Normal value,Units
2005,55.62307997850954,Percentage (%),Liquid assets to short-term liabilities,Normal value,Units
2005,5.827067669172932,Percentage (%),Net open position in foreign exchange to capital,Normal value,Units
2006,,Percentage (%),Tier 1 capital to assets,Missing value,Units
2006,,Percentage (%),Tier 1 capital to risk-weighted assets,Missing value,Units
2006,,Percentage (%),Nonperforming loans net of provisions to capital,Missing value,Units
2006,,Percentage (%),Nonperforming loans to total gross loans,Missing value,Units
2006,,Percentage (%),Return on assets,Missing value,Units
2006,,Percentage (%),Liquid assets to short-term liabilities,Missing value,Units
2006,,Percentage (%),Net open position in foreign exchange to capital,Missing value,Units
2007,,Percentage (%),Tier 1 capital to assets,Missing value,Units
2007,,Percentage (%),Tier 1 capital to risk-weighted assets,Missing value,Units
2007,,Percentage (%),Nonperforming loans net of provisions to capital,Missing value,Units
2007,,Percentage (%),Nonperforming loans to total gross loans,Missing value,Units
2007,,Percentage (%),Return on assets,Missing value,Units
2007,,Percentage (%),Liquid assets to short-term liabilities,Missing value,Units
2007,,Percentage (%),Net open position in foreign exchange to capital,Missing value,Units
2008,3.282959315687492,Percentage (%),Tier 1 capital to assets,Normal value,Units
2008,9.60975120920988,Percentage (%),Tier 1 capital to risk-weighted assets,Normal value,Units
2008,8.648486970731566,Percentage (%),Nonperforming loans net of provisions to capital,Normal value,Units
2008,1.5569736898483897,Percentage (%),Nonperforming loans to total gross loans,Normal value,Units
2008,0.307910579187623,Percentage (%),Return on assets,Normal value,Units
2008,42.31731357390849,Percentage (%),Liquid assets to short-term liabilities,Normal value,Units
2008,59.314818057136186,Percentage (%),Net open position in foreign exchange to capital,Normal value,Units
2009,4.215605731688948,Percentage (%),Tier 1 capital to assets,Normal value,Units
2009,11.569073748288734,Percentage (%),Tier 1 capital to risk-weighted assets,Normal value,Units
2009,14.797584918773346,Percentage (%),Nonperforming loans net of provisions to capital,Normal value,Units
2009,3.5086570182085914,Percentage (%),Nonperforming loans to total gross loans,Normal value,Units
2009,0.0313446214570776,Percentage (%),Return on assets,Normal value,Units
2009,38.03672194743797,Percentage (%),Liquid assets to short-term liabilities,Normal value,Units
2009,1.3610893927547565,Percentage (%),Net open position in foreign exchange to capital,Normal value,Units
2010,4.46978809972292,Percentage (%),Tier 1 capital to assets,Normal value,Units
2010,13.232288291755614,Percentage (%),Tier 1 capital to risk-weighted assets,Normal value,Units
2010,16.864936339013415,Percentage (%),Nonperforming loans net of provisions to capital,Normal value,Units
2010,3.95483378788783,Percentage (%),Nonperforming loans to total gross loans,Normal value,Units
2010,0.0675826891071337,Percentage (%),Return on assets,Normal value,Units
2010,37.902900768554254,Percentage (%),Liquid assets to short-term liabilities,Normal value,Units
2010,7.205741218622705,Percentage (%),Net open position in foreign exchange to capital,Normal value,Units
2011,4.315052266729069,Percentage (%),Tier 1 capital to assets,Normal value,Units
2011,13.311546199454174,Percentage (%),Tier 1 capital to risk-weighted assets,Normal value,Units
2011,16.113406224566408,Percentage (%),Nonperforming loans net of provisions to capital,Normal value,Units
2011,3.9618682056152017,Percentage (%),Nonperforming loans to total gross loans,Normal value,Units
2011,0.1651694953538472,Percentage (%),Return on assets,Normal value,Units
2011,40.88649660603751,Percentage (%),Liquid assets to short-term liabilities,Normal value,Units
2011,4.590273037183761,Percentage (%),Net open position in foreign exchange to capital,Normal value,Units
2012,4.682679158806466,Percentage (%),Tier 1 capital to assets,Normal value,Units
2012,14.50768180816706,Percentage (%),Tier 1 capital to risk-weighted assets,Normal value,Units
2012,13.87214928161372,Percentage (%),Nonperforming loans net of provisions to capital,Normal value,Units
2012,3.586284007737941,Percentage (%),Nonperforming loans to total gross loans,Normal value,Units
2012,0.018516624655518,Percentage (%),Return on assets,Normal value,Units
2012,36.80811264158323,Percentage (%),Liquid assets to short-term liabilities,Normal value,Units
2012,-8.857613635171017,Percentage (%),Net open position in foreign exchange to capital,Normal value,Units
2013,5.201382775264868,Percentage (%),Tier 1 capital to assets,Normal value,Units
2013,16.07773526922122,Percentage (%),Tier 1 capital to risk-weighted assets,Normal value,Units
2013,9.477060343177904,Percentage (%),Nonperforming loans net of provisions to capital,Normal value,Units
2013,3.111741738737986,Percentage (%),Nonperforming loans to total gross loans,Normal value,Units
2013,-0.0182122455804481,Percentage (%),Return on assets,Normal value,Units
2013,35.694651387699665,Percentage (%),Liquid assets to short-term liabilities,Normal value,Units
2013,-13.258077119346815,Percentage (%),Net open position in foreign exchange to capital,Normal value,Units
2014,4.372238785374971,Percentage (%),Tier 1 capital to assets,Normal value,Units
2014,13.610224147447363,Percentage (%),Tier 1 capital to risk-weighted assets,Normal value,Units
2014,2.69145819329573,Percentage (%),Nonperforming loans net of provisions to capital,Normal value,Units
2014,1.6543924547247064,Percentage (%),Nonperforming loans to total gross loans,Normal value,Units
2014,0.1371834873045976,Percentage (%),Return on assets,Normal value,Units
2014,35.84758767919728,Percentage (%),Liquid assets to short-term liabilities,Normal value,Units
2014,5.198984788263144,Percentage (%),Net open position in foreign exchange to capital,Normal value,Units
2015,5.433442685419216,Percentage (%),Tier 1 capital to assets,Normal value,Units
2015,15.6783845971087,Percentage (%),Tier 1 capital to risk-weighted assets,Normal value,Units
2015,-1.581227777063788,Percentage (%),Nonperforming loans net of provisions to capital,Normal value,Units
2015,1.0145085508733755,Percentage (%),Nonperforming loans to total gross loans,Normal value,Units
2015,0.1467703283264411,Percentage (%),Return on assets,Normal value,Units
2015,35.696581655468826,Percentage (%),Liquid assets to short-term liabilities,Normal value,Units
2015,-0.7547307544017479,Percentage (%),Net open position in foreign exchange to capital,Normal value,Units
2016,5.459887334596441,Percentage (%),Tier 1 capital to assets,Normal value,Units
2016,16.50145886953452,Percentage (%),Tier 1 capital to risk-weighted assets,Normal value,Units
2016,3.826762351148699,Percentage (%),Nonperforming loans net of provisions to capital,Normal value,Units
2016,1.6873015872144503,Percentage (%),Nonperforming loans to total gross loans,Normal value,Units
2016,0.1617984457343948,Percentage (%),Return on assets,Normal value,Units
2016,40.4670171091325,Percentage (%),Liquid assets to short-term liabilities,Normal value,Units
2016,-7.342196711819203,Percentage (%),Net open position in foreign exchange to capital,Normal value,Units
2017,5.386358475731063,Percentage (%),Tier 1 capital to assets,Normal value,Units
2017,17.131242430354543,Percentage (%),Tier 1 capital to risk-weighted assets,Normal value,Units
2017,3.146477232985941,Percentage (%),Nonperforming loans net of provisions to capital,Normal value,Units
2017,1.3597441300958508,Percentage (%),Nonperforming loans to total gross loans,Normal value,Units
2017,0.3269251369105269,Percentage (%),Return on assets,Normal value,Units
2017,44.10662862977955,Percentage (%),Liquid assets to short-term liabilities,Normal value,Units
2017,-8.569711645191603,Percentage (%),Net open position in foreign exchange to capital,Normal value,Units
2018,5.577135531824805,Percentage (%),Tier 1 capital to assets,Normal value,Units
2018,17.90319901180905,Percentage (%),Tier 1 capital to risk-weighted assets,Normal value,Units
2018,4.8937149816915975,Percentage (%),Nonperforming loans net of provisions to capital,Normal value,Units
2018,1.096420898778075,Percentage (%),Nonperforming loans to total gross loans,Normal value,Units
2018,0.5042232138213966,Percentage (%),Return on assets,Normal value,Units
2018,50.9554086380534,Percentage (%),Liquid assets to short-term liabilities,Normal value,Units
2018,-8.448713978424,Percentage (%),Net open position in foreign exchange to capital,Normal value,Units
2019,5.5266114582772845,Percentage (%),Tier 1 capital to assets,Normal value,Units
2019,17.937862027327775,Percentage (%),Tier 1 capital to risk-weighted assets,Normal value,Units
2019,4.326016068022924,Percentage (%),Nonperforming loans net of provisions to capital,Normal value,Units
2019,1.0180993504603246,Percentage (%),Nonperforming loans to total gross loans,Normal value,Units
2019,0.3468858758664606,Percentage (%),Return on assets,Normal value,Units
2019,44.2032307142053,Percentage (%),Liquid assets to short-term liabilities,Normal value,Units
2019,-15.090119465081688,Percentage (%),Net open position in foreign exchange to capital,Normal value,Units
2020,5.481813208058111,Percentage (%),Tier 1 capital to assets,Normal value,Units
2020,18.528269264512662,Percentage (%),Tier 1 capital to risk-weighted assets,Normal value,Units
2020,3.1124374271793225,Percentage (%),Nonperforming loans net of provisions to capital,Normal value,Units
2020,0.9833246310716784,Percentage (%),Nonperforming loans to total gross loans,Normal value,Units
2020,0.2151928758950027,Percentage (%),Return on assets,Normal value,Units
2020,46.6071730362337,Percentage (%),Liquid assets to short-term liabilities,Normal value,Units
2020,-13.290320285872248,Percentage (%),Net open position in foreign exchange to capital,Normal value,Units
2021,5.252497553480001,Percentage (%),Tier 1 capital to assets,Normal value,Units
