Year,Sex,Age,Region,Disability status,Ethnicity,Country of birth,Nationality,GeoCode,Value
2000 Q1,,,,,,,,,15.0467710189
2000 Q2,,,,,,,,,14.838938166276408
2000 Q3,,,,,,,,,14.673571325285224
2000 Q4,,,,,,,,,14.491718332332262
2001 Q1,,,,,,,,,14.357041672934884
2001 Q2,,,,,,,,,14.177069066169796
2001 Q3,,,,,,,,,14.097104400101626
2001 Q4,,,,,,,,,14.048660332966596
2002 Q1,,,,,,,,,13.816337610317008
2002 Q2,,,,,,,,,13.576310670534031
2002 Q3,,,,,,,,,13.63221218388752
2002 Q4,,,,,,,,,13.548145327791577
2003 Q1,,,,,,,,,13.048690638906937
2003 Q2,,,,,,,,,12.80464848543791
2003 Q3,,,,,,,,,12.382225955375668
2003 Q4,,,,,,,,,12.101444797561417
2004 Q1,,,,,,,,,11.940990954091484
2004 Q2,,,,,,,,,11.69131091844024
2004 Q3,,,,,,,,,11.856848741891651
2004 Q4,,,,,,,,,11.747908895280666
2005 Q1,,,,,,,,,11.517000872585816
2005 Q2,,,,,,,,,11.608968683271248
2005 Q3,,,,,,,,,11.425695670121192
2005 Q4,,,,,,,,,11.264832056721836
2006 Q1,,,,,,,,,11.193477630063729
2006 Q2,,,,,,,,,11.316402128544746
2006 Q3,,,,,,,,,11.197383081995858
2006 Q4,,,,,,,,,11.044889207833048
2007 Q1,,,,,,,,,11.04789954773738
2007 Q2,,,,,,,,,11.220013836349136
2007 Q3,,,,,,,,,11.071343558018514
2007 Q4,,,,,,,,,10.850519032462737
2008 Q1,,,,,,,,,10.635715627367016
2008 Q2,,,,,,,,,10.41584298730713
2008 Q3,,,,,,,,,10.336711083754984
2008 Q4,,,,,,,,,10.072000332248049
2009 Q1,,,,,,,,,9.757438258689646
2009 Q2,,,,,,,,,9.573954570398422
2009 Q3,,,,,,,,,9.644902120959651
2009 Q4,,,,,,,,,9.596242469008956
2010 Q1,,,,,,,,,9.733722755494158
2010 Q2,,,,,,,,,9.876830458617023
2010 Q3,,,,,,,,,9.796488241000144
2010 Q4,,,,,,,,,9.873255962079613
2011 Q1,,,,,,,,,9.74455257475543
2011 Q2,,,,,,,,,9.765079944069134
2011 Q3,,,,,,,,,9.672858796296296
2011 Q4,,,,,,,,,9.806583637342252
2012 Q1,,,,,,,,,9.707102290073424
2012 Q2,,,,,,,,,9.871389926776796
2012 Q3,,,,,,,,,9.829739691246685
2012 Q4,,,,,,,,,9.71009737484101
2013 Q1,,,,,,,,,9.81746207871863
2013 Q2,,,,,,,,,9.604514173602922
2013 Q3,,,,,,,,,9.783955407245111
2013 Q4,,,,,,,,,9.73906619648125
2014 Q1,,,,,,,,,9.672955883536822
2014 Q2,,,,,,,,,9.785979799496864
2014 Q3,,,,,,,,,9.765239772642849
2014 Q4,,,,,,,,,9.92022838737428
2015 Q1,,,,,,,,,9.675480190978698
2015 Q2,,,,,,,,,9.719124105992888
2015 Q3,,,,,,,,,9.446361455625285
2015 Q4,,,,,,,,,9.462977471649817
2016 Q1,,,,,,,,,9.548044773382047
2016 Q2,,,,,,,,,9.579161801675442
2016 Q3,,,,,,,,,9.44868159021528
2016 Q4,,,,,,,,,9.235334120792244
2017 Q1,,,,,,,,,9.12117259594902
2017 Q2,,,,,,,,,9.11182095525419
2017 Q3,,,,,,,,,9.177889442858046
2017 Q4,,,,,,,,,9.15468760743238
2018 Q1,,,,,,,,,9.05256513531626
2018 Q2,,,,,,,,,8.930720008697703
2018 Q3,,,,,,,,,8.865029947205308
2018 Q4,,,,,,,,,8.87849358799831
2019 Q1,,,,,,,,,9.034885390962842
2019 Q2,,,,,,,,,9.218948625343549
2019 Q3,,,,,,,,,9.138882771460771
2019 Q4,,,,,,,,,9.12940560113185
2000 Q1,Male,,,,,,,,20.764598731661675
2000 Q2,Male,,,,,,,,20.467359793903977
2000 Q3,Male,,,,,,,,20.323510314701156
2000 Q4,Male,,,,,,,,19.980767388617952
2001 Q1,Male,,,,,,,,19.91395055814699
2001 Q2,Male,,,,,,,,19.688786471715527
2001 Q3,Male,,,,,,,,19.419691621496987
2001 Q4,Male,,,,,,,,19.502416416851812
2002 Q1,Male,,,,,,,,19.289534034828755
2002 Q2,Male,,,,,,,,18.991936958364164
2002 Q3,Male,,,,,,,,19.101967943551383
2002 Q4,Male,,,,,,,,18.947070315720453
2003 Q1,Male,,,,,,,,18.39228828914934
2003 Q2,Male,,,,,,,,18.003352199939076
2003 Q3,Male,,,,,,,,17.312313201350612
2003 Q4,Male,,,,,,,,17.093714571826137
2004 Q1,Male,,,,,,,,16.96248121258877
2004 Q2,Male,,,,,,,,16.525199201778488
2004 Q3,Male,,,,,,,,16.78272107640573
2004 Q4,Male,,,,,,,,16.685309976578797
2005 Q1,Male,,,,,,,,16.35570663902441
2005 Q2,Male,,,,,,,,16.458460162271212
2005 Q3,Male,,,,,,,,16.215544536405712
2005 Q4,Male,,,,,,,,15.986974686978298
2006 Q1,Male,,,,,,,,16.0262203671301
2006 Q2,Male,,,,,,,,16.070017574494145
2006 Q3,Male,,,,,,,,15.755594116246748
2006 Q4,Male,,,,,,,,15.597698738554769
2007 Q1,Male,,,,,,,,15.62426019866081
2007 Q2,Male,,,,,,,,15.869604875431088
2007 Q3,Male,,,,,,,,15.432861972295994
2007 Q4,Male,,,,,,,,15.194228444723674
2008 Q1,Male,,,,,,,,14.923998204656318
2008 Q2,Male,,,,,,,,14.750245317765003
2008 Q3,Male,,,,,,,,14.480926482518672
2008 Q4,Male,,,,,,,,14.158332700347865
2009 Q1,Male,,,,,,,,13.679577272668968
2009 Q2,Male,,,,,,,,13.595332729576567
2009 Q3,Male,,,,,,,,13.703825767239277
2009 Q4,Male,,,,,,,,13.708866744709583
2010 Q1,Male,,,,,,,,14.055319383824711
2010 Q2,Male,,,,,,,,14.247058286679708
2010 Q3,Male,,,,,,,,14.02806115607865
2010 Q4,Male,,,,,,,,14.085460163997183
2011 Q1,Male,,,,,,,,13.951120443274489
2011 Q2,Male,,,,,,,,13.83530714803556
2011 Q3,Male,,,,,,,,13.831922131993313
2011 Q4,Male,,,,,,,,14.010402034133593
2012 Q1,Male,,,,,,,,13.755151952319784
2012 Q2,Male,,,,,,,,13.923578916098611
2012 Q3,Male,,,,,,,,13.900206424076575
2012 Q4,Male,,,,,,,,13.753700754457828
2013 Q1,Male,,,,,,,,14.087789384665207
2013 Q2,Male,,,,,,,,13.83220064543636
2013 Q3,Male,,,,,,,,13.902693828170728
2013 Q4,Male,,,,,,,,13.759395251371432
2014 Q1,Male,,,,,,,,13.575929312806268
2014 Q2,Male,,,,,,,,13.751251172134582
2014 Q3,Male,,,,,,,,13.690757020771844
2014 Q4,Male,,,,,,,,14.001172993339203
2015 Q1,Male,,,,,,,,13.698568129537096
2015 Q2,Male,,,,,,,,13.79586918344956
2015 Q3,Male,,,,,,,,13.281891215982029
2015 Q4,Male,,,,,,,,13.448783187269818
2016 Q1,Male,,,,,,,,13.64079141695626
2016 Q2,Male,,,,,,,,13.65932277259426
2016 Q3,Male,,,,,,,,13.279995929856923
2016 Q4,Male,,,,,,,,13.003351777900225
2017 Q1,Male,,,,,,,,12.923885687225011
2017 Q2,Male,,,,,,,,12.937280943572638
2017 Q3,Male,,,,,,,,12.817894703899524
2017 Q4,Male,,,,,,,,12.978204937369105
2018 Q1,Male,,,,,,,,12.865057766745927
2018 Q2,Male,,,,,,,,12.554132406956056
2018 Q3,Male,,,,,,,,12.540671655893156
2018 Q4,Male,,,,,,,,12.60995394076747
2019 Q1,Male,,,,,,,,12.756900391621494
2019 Q2,Male,,,,,,,,12.978912813309464
2019 Q3,Male,,,,,,,,12.774506151164854
2019 Q4,Male,,,,,,,,12.994014179207731
2000 Q1,Female,,,,,,,,8.260642990210608
2000 Q2,Female,,,,,,,,8.170092921616218
2000 Q3,Female,,,,,,,,7.970234549393508
2000 Q4,Female,,,,,,,,7.982526256201664
2001 Q1,Female,,,,,,,,7.764375094330003
2001 Q2,Female,,,,,,,,7.674373365766322
2001 Q3,Female,,,,,,,,7.756887205003573
2001 Q4,Female,,,,,,,,7.605588800427068
2002 Q1,Female,,,,,,,,7.39940483082489
2002 Q2,Female,,,,,,,,7.229942628521658
2002 Q3,Female,,,,,,,,7.189157871035077
2002 Q4,Female,,,,,,,,7.152425803474279
2003 Q1,Female,,,,,,,,6.778156825293629
2003 Q2,Female,,,,,,,,6.652845519608737
2003 Q3,Female,,,,,,,,6.535608134411444
2003 Q4,Female,,,,,,,,6.24088342937808
2004 Q1,Female,,,,,,,,6.063366093918804
2004 Q2,Female,,,,,,,,6.021158659004416
2004 Q3,Female,,,,,,,,6.038233529656197
2004 Q4,Female,,,,,,,,5.948303908142364
2005 Q1,Female,,,,,,,,5.8682224900389794
2005 Q2,Female,,,,,,,,5.945052645302708
2005 Q3,Female,,,,,,,,5.822516429709922
2005 Q4,Female,,,,,,,,5.733478974265965
2006 Q1,Female,,,,,,,,5.598430141705468
2006 Q2,Female,,,,,,,,5.792475388150461
2006 Q3,Female,,,,,,,,5.842707213083398
2006 Q4,Female,,,,,,,,5.71412581033039
2007 Q1,Female,,,,,,,,5.695549237768039
2007 Q2,Female,,,,,,,,5.762635145211107
2007 Q3,Female,,,,,,,,5.936435532846541
2007 Q4,Female,,,,,,,,5.76362283833365
2008 Q1,Female,,,,,,,,5.631247638279851
2008 Q2,Female,,,,,,,,5.357028247614062
2008 Q3,Female,,,,,,,,5.49719689032212
2008 Q4,Female,,,,,,,,5.320185117871642
2009 Q1,Female,,,,,,,,5.240404783960099
2009 Q2,Female,,,,,,,,4.980727168543454
2009 Q3,Female,,,,,,,,5.026048041559599
2009 Q4,Female,,,,,,,,4.94674963027374
2010 Q1,Female,,,,,,,,4.862500294179944
2010 Q2,Female,,,,,,,,4.904116220910916
2010 Q3,Female,,,,,,,,4.928140642638398
2010 Q4,Female,,,,,,,,5.029505376218236
2011 Q1,Female,,,,,,,,4.959164032710725
2011 Q2,Female,,,,,,,,5.099227721287385
2011 Q3,Female,,,,,,,,4.92029167171476
2011 Q4,Female,,,,,,,,5.009172804807345
2012 Q1,Female,,,,,,,,5.0887110820266654
2012 Q2,Female,,,,,,,,5.213869770289612
2012 Q3,Female,,,,,,,,5.147527365544374
2012 Q4,Female,,,,,,,,5.089504908850242
2013 Q1,Female,,,,,,,,4.980507709277866
2013 Q2,Female,,,,,,,,4.797183371361742
2013 Q3,Female,,,,,,,,5.06565892207692
2013 Q4,Female,,,,,,,,5.15638498673681
2014 Q1,Female,,,,,,,,5.235652585027749
2014 Q2,Female,,,,,,,,5.281016304319398
2014 Q3,Female,,,,,,,,5.288520216072491
2014 Q4,Female,,,,,,,,5.293657369525836
2015 Q1,Female,,,,,,,,5.106216006568472
2015 Q2,Female,,,,,,,,5.099473796934941
2015 Q3,Female,,,,,,,,5.073203689828108
2015 Q4,Female,,,,,,,,4.900187275001179
2016 Q1,Female,,,,,,,,4.873405174509723
2016 Q2,Female,,,,,,,,4.932514850217468
2016 Q3,Female,,,,,,,,5.084256656043399
2016 Q4,Female,,,,,,,,4.973235711480609
2017 Q1,Female,,,,,,,,4.824890656042366
2017 Q2,Female,,,,,,,,4.794647083301041
2017 Q3,Female,,,,,,,,5.074119879593879
2017 Q4,Female,,,,,,,,4.845381753250448
2018 Q1,Female,,,,,,,,4.767682135485727
2018 Q2,Female,,,,,,,,4.851304182593784
2018 Q3,Female,,,,,,,,4.707265240136024
2018 Q4,Female,,,,,,,,4.662059219476531
2019 Q1,Female,,,,,,,,4.874400218106046
2019 Q2,Female,,,,,,,,5.05177754141698
2019 Q3,Female,,,,,,,,5.061208106527349
2019 Q4,Female,,,,,,,,4.831222753229269
2009 Q1,,16 to 24,,,,,,,6.1
2009 Q2,,16 to 24,,,,,,,5.8
2009 Q3,,16 to 24,,,,,,,6.2
2009 Q4,,16 to 24,,,,,,,5.8
2010 Q1,,16 to 24,,,,,,,5.8
2010 Q2,,16 to 24,,,,,,,6.4
2010 Q3,,16 to 24,,,,,,,6.5
2010 Q4,,16 to 24,,,,,,,6.9
2011 Q1,,16 to 24,,,,,,,7.3
2011 Q2,,16 to 24,,,,,,,7.3
2011 Q3,,16 to 24,,,,,,,7.1
2011 Q4,,16 to 24,,,,,,,6.5
2012 Q1,,16 to 24,,,,,,,6.2
2012 Q2,,16 to 24,,,,,,,6.5
2012 Q3,,16 to 24,,,,,,,6.9
2012 Q4,,16 to 24,,,,,,,6.4
2013 Q1,,16 to 24,,,,,,,7.2
2013 Q2,,16 to 24,,,,,,,7.4
2013 Q3,,16 to 24,,,,,,,7.7
2013 Q4,,16 to 24,,,,,,,6.9
2014 Q1,,16 to 24,,,,,,,6.7
2014 Q2,,16 to 24,,,,,,,6.9
2014 Q3,,16 to 24,,,,,,,7.3
2014 Q4,,16 to 24,,,,,,,7.1
2015 Q1,,16 to 24,,,,,,,6.7
2015 Q2,,16 to 24,,,,,,,7.2
2015 Q3,,16 to 24,,,,,,,7.3
2015 Q4,,16 to 24,,,,,,,6.8
2016 Q1,,16 to 24,,,,,,,6.8
2016 Q2,,16 to 24,,,,,,,7.1
2016 Q3,,16 to 24,,,,,,,6.6
2016 Q4,,16 to 24,,,,,,,7.1
2017 Q1,,16 to 24,,,,,,,6.8
2017 Q2,,16 to 24,,,,,,,6.4
2017 Q3,,16 to 24,,,,,,,6.6
2017 Q4,,16 to 24,,,,,,,6.6
2009 Q1,,25 to 34,,,,,,,9.6
2009 Q2,,25 to 34,,,,,,,9.3
2009 Q3,,25 to 34,,,,,,,9.3
2009 Q4,,25 to 34,,,,,,,9.2
2010 Q1,,25 to 34,,,,,,,9.4
2010 Q2,,25 to 34,,,,,,,9.6
2010 Q3,,25 to 34,,,,,,,9.4
2010 Q4,,25 to 34,,,,,,,9.6
2011 Q1,,25 to 34,,,,,,,8.9
2011 Q2,,25 to 34,,,,,,,9.1
2011 Q3,,25 to 34,,,,,,,8.8
2011 Q4,,25 to 34,,,,,,,9.1
2012 Q1,,25 to 34,,,,,,,8.6
2012 Q2,,25 to 34,,,,,,,9.1
2012 Q3,,25 to 34,,,,,,,8.9
2012 Q4,,25 to 34,,,,,,,9.0
2013 Q1,,25 to 34,,,,,,,9.2
2013 Q2,,25 to 34,,,,,,,8.6
2013 Q3,,25 to 34,,,,,,,9.0
2013 Q4,,25 to 34,,,,,,,9.0
2014 Q1,,25 to 34,,,,,,,9.1
2014 Q2,,25 to 34,,,,,,,9.4
2014 Q3,,25 to 34,,,,,,,9.3
2014 Q4,,25 to 34,,,,,,,9.7
2015 Q1,,25 to 34,,,,,,,9.4
2015 Q2,,25 to 34,,,,,,,9.5
2015 Q3,,25 to 34,,,,,,,8.9
2015 Q4,,25 to 34,,,,,,,9.1
2016 Q1,,25 to 34,,,,,,,9.5
2016 Q2,,25 to 34,,,,,,,9.7
2016 Q3,,25 to 34,,,,,,,9.5
2016 Q4,,25 to 34,,,,,,,9.3
2017 Q1,,25 to 34,,,,,,,8.8
2017 Q2,,25 to 34,,,,,,,9.0
2017 Q3,,25 to 34,,,,,,,9.0
2017 Q4,,25 to 34,,,,,,,9.1
2009 Q1,,35 to 44,,,,,,,10.5
2009 Q2,,35 to 44,,,,,,,10.4
2009 Q3,,35 to 44,,,,,,,10.4
2009 Q4,,35 to 44,,,,,,,10.5
2010 Q1,,35 to 44,,,,,,,10.4
2010 Q2,,35 to 44,,,,,,,10.5
2010 Q3,,35 to 44,,,,,,,10.5
2010 Q4,,35 to 44,,,,,,,10.4
2011 Q1,,35 to 44,,,,,,,10.6
2011 Q2,,35 to 44,,,,,,,10.3
2011 Q3,,35 to 44,,,,,,,10.1
2011 Q4,,35 to 44,,,,,,,10.5
2012 Q1,,35 to 44,,,,,,,10.5
2012 Q2,,35 to 44,,,,,,,10.2
2012 Q3,,35 to 44,,,,,,,10.2
2012 Q4,,35 to 44,,,,,,,10.0
2013 Q1,,35 to 44,,,,,,,10.0
2013 Q2,,35 to 44,,,,,,,10.0
2013 Q3,,35 to 44,,,,,,,10.2
2013 Q4,,35 to 44,,,,,,,10.4
2014 Q1,,35 to 44,,,,,,,10.2
2014 Q2,,35 to 44,,,,,,,10.4
2014 Q3,,35 to 44,,,,,,,10.5
2014 Q4,,35 to 44,,,,,,,10.4
2015 Q1,,35 to 44,,,,,,,9.9
2015 Q2,,35 to 44,,,,,,,9.7
2015 Q3,,35 to 44,,,,,,,9.5
2015 Q4,,35 to 44,,,,,,,9.4
2016 Q1,,35 to 44,,,,,,,9.3
2016 Q2,,35 to 44,,,,,,,9.2
2016 Q3,,35 to 44,,,,,,,9.6
2016 Q4,,35 to 44,,,,,,,9.3
2017 Q1,,35 to 44,,,,,,,9.0
2017 Q2,,35 to 44,,,,,,,9.6
